//df = prepro("data/base.csv",['가해운전자']), add "epochs": 5,10
,Model,Avg Accuracy,Avg Precision,Avg Recall,Avg F1,Avg Confusion Matrix,Avg Early Stopping Epoch
0,DynamicANNWrapper0,0.9518936316274788,0.9523241201627283,0.9518862975468382,0.951837805703755,"[[2396  108   75]
 [ 127 2445    8]
 [  49    4 2527]]",
1,DynamicANNWrapper0,0.9592569145806141,0.9597623472481015,0.9592275973271288,0.9592764859345226,"[[2447   74   58]
 [ 132 2438    9]
 [  39    1 2539]]",
2,DynamicANNWrapper0,0.9407583530224232,0.9461890389169406,0.9409400497502911,0.9413277430547715,"[[2511   45   23]
 [ 280 2294    5]
 [ 103    0 2476]]",
3,DynamicANNWrapper0,0.9509639463980653,0.952223385400883,0.9511005425176347,0.9511150198351928,"[[2448   98   33]
 [ 153 2421    5]
 [  58   31 2491]]",
4,DynamicANNWrapper0,0.9836200444572578,0.9838887750002989,0.98370532279044,0.9835817493453028,"[[2474   61   45]
 [   1 2574    4]
 [  12    3 2565]]",
5,DynamicANNWrapper0,0.9865395805850954,0.9866855584541472,0.9865471175994699,0.986512675853535,"[[2497   59   23] 
 [   3 2573    4]
 [  10    3 2566]]",
