,Model,Avg Accuracy,Avg Precision,Avg Recall,Avg F1,Avg Confusion Matrix,Avg Early Stopping Epoch
0,DynamicANNWrapper0,0.9533149670465058,0.95456050955788,0.9532597600377486,0.953445267522494,"[[2474   74   31]
 [ 186 2386    7]
 [  55    6 2518]]",
1,DynamicANNWrapper0,0.9515318211387122,0.9530445237686095,0.9513879540521202,0.9516848470459245,"[[2458   86   35]
 [ 169 2404    6]
 [  67    9 2503]]",
2,DynamicANNWrapper0,0.9549684301009588,0.9568781792215371,0.9548882063012719,0.9552382529968615,"[[2490   70   20]
 [ 172 2402    5]
 [  76    3 2500]]",
3,DynamicANNWrapper0,0.9549165002275457,0.9560998571157757,0.9549294308949985,0.9548684800379352,"[[2439   87   53]
 [ 161 2408   10]
 [  35    0 2544]]",
4,DynamicANNWrapper0,0.9846535160155154,0.9849120244735469,0.9846471021798034,0.9846115745051623,"[[2484   69   26]
 [   1 2575    3]
 [  10    7 2562]]",
