,Model,Avg Accuracy,Avg Precision,Avg Recall,Avg F1
0,DynamicANNWrapper0,0.9767475673869448,0.9774545296607322,0.9767529475310998,0.9766109427674243    lr : 0.001
1,DynamicANNWrapper0,0.328682873730649,0.10956095791021633,0.3333333333333333,0.16491346788942812   lr : 0.01
2,DynamicANNWrapper0,0.3310078810532584,0.11033596035108613,0.3333333333333333,0.16578409487663334  lr : 0.1
3,DynamicANNWrapper0,0.9853252371542643,0.9855943957747566,0.985316196210826,0.9853091019364394     lr : 0.0001
4,DynamicANNWrapper0,0.9866170665905434,0.9867820989849679,0.986618393479222,0.9865897859317168     lr : 0.00001
5,DynamicANNWrapper0,0.9867979117656688,0.9869465691250149,0.9867914347325751,0.9867739093043133    lr : 0.00001 epochs : 200
6,DynamicANNWrapper0,0.9865395372017425,0.9866876000415287,0.9865341453295748,0.9865151512284471    lr : 0.00001 epochs : 300
7,DynamicANNWrapper0,0.9862553628915688,0.9863969697965631,0.9862515146731793,0.9862363709071857    lr : 0.00001 epochs : 400
