,Model,Avg Accuracy,Avg Precision,Avg Recall,Avg F1
0,DynamicANNWrapper0,0.9838267127388974,0.9841776151650251,0.9839210523699174,0.9837930500438821"layers": [512, 256, 128, 3],
1,DynamicANNWrapper0,0.9818114925905739,0.9821365985752953,0.9816609802829245,0.9817185162651425 "layers": [256, 256, 128, 3],
2,DynamicANNWrapper0,0.9863070191161402,0.9864750585790396,0.9862957521191358,0.9862826778929568 "layers": [128, 256, 128, 3],
3,DynamicANNWrapper0,0.9840851173374527,0.9843093644584154,0.984048548749028,0.9840344499199849 "layers": [64, 256, 128, 3],
