Unnamed: 0,Model,Avg Accuracy,Avg Precision,Avg Recall,Avg F1,Avg Confusion Matrix,input_dim,layers,activations,dropout,lr,epochs,batch_size,criterion,optimizer
3,DynamicANNWrapper0,0.3625279059246008,0.4315561879771194,0.362646568638036,0.2392946662635484,"[[2483    8   88]
 [2381   14  184]
 [2250   20  308]] #softmax",feature.shape[1],"512, 1024, 512, 3","leaky_relu, softmax, relu",0.2,0.0001,200.0,256.0,nn.CrossEntropyLoss(),Adam
4,DynamicANNWrapper0,0.8086083117631858,0.8336423326847189,0.8085776773582314,0.8016997079349734,"[[2442   67   70]
 [ 257 2311   11]
 [ 223  851 1505]] #leaky_relu f1 1등",feature.shape[1],"512, 1024, 512, 3","leaky_relu, leaky_relu, relu",0.2,0.0001,200.0,256.0,nn.CrossEntropyLoss(),Adam
5,DynamicANNWrapper0,0.7924879421810701,0.803481044213655,0.7921623226891148,0.7862373650955929,"[[2453   49   77]
 [ 274 1937  368]
 [ 236  600 1744]] #elu",feature.shape[1],"512, 1024, 512, 3","leaky_relu, elu, relu",0.2,0.0001,200.0,256.0,nn.CrossEntropyLoss(),Adam
6,DynamicANNWrapper0,0.7794402386137804,0.7855041712642538,0.7793677191525069,0.7746158121335388,"[[2337   53  189]
 [ 247 1790  542]
 [ 155  519 1905]] #selu",feature.shape[1],"512, 1024, 512, 3","leaky_relu, selu, relu",0.2,0.0001,200.0,256.0,nn.CrossEntropyLoss(),Adam
7,DynamicANNWrapper0,0.7911686110362377,0.7996244174914127,0.7902516715430392,0.785883444061355,"[[2409   44  126]
 [ 263 1920  396]
 [ 203  581 1794]] #gelu ",feature.shape[1],"512, 1024, 512, 3","leaky_relu, gelu, relu",0.2,0.0001,200.0,256.0,nn.CrossEntropyLoss(),Adam
8,DynamicANNWrapper0,0.809021838545782,0.8349345668034698,0.8089015974591163,0.8014468653113367,"[[2476   56   48]
 [ 274 2292   13]
 [ 267  818 1494]] #softplus #accuracy 1등 precision 1등 recall 1등",feature.shape[1],"512, 1024, 512, 3","leaky_relu, softplus, relu",0.2,0.0001,200.0,256.0,nn.CrossEntropyLoss(),Adam
9,DynamicANNWrapper0,0.6912880454067525,0.6917742258045851,0.6899423642997287,0.6750640646632118,"[[2390   27  162]
 [ 278 1735  566]
 [ 247 1107 1225]] #softsign",feature.shape[1],"512, 1024, 512, 3","leaky_relu, softsign, relu",0.2,0.0001,200.0,256.0,nn.CrossEntropyLoss(),Adam
10,DynamicANNWrapper0,0.3566371040263723,0.3113144842800855,0.358743340250419,0.2266011346300698,"[[1984  515   81]
 [1911  501  167]
 [1772  533  275]] #softmin",feature.shape[1],"512, 1024, 512, 3","leaky_relu, softmin, relu",0.2,0.0001,200.0,256.0,nn.CrossEntropyLoss(),Adam
11,DynamicANNWrapper0,0.7962846262979674,0.8227086374041941,0.7963850035246077,0.787262722509651,"[[2473   63   43]
 [ 267 2256   56]
 [ 260  886 1433]] #logsoftmax",feature.shape[1],"512, 1024, 512, 3","leaky_relu, logsoftmax, relu",0.2,0.0001,200.0,256.0,nn.CrossEntropyLoss(),Adam
12,DynamicANNWrapper0,0.7943726885641582,0.8026600772516087,0.7945775107182326,0.7898069153354799,"[[2408   49  122]
 [ 262 2068  249]
 [ 190  717 1672]] #tanhshrink",feature.shape[1],"512, 1024, 512, 3","leaky_relu, tanhshrink, relu",0.2,0.0001,200.0,256.0,nn.CrossEntropyLoss(),Adam
13,DynamicANNWrapper0,0.7952256987231043,0.8066289946845469,0.7958299478127383,0.7904445634035009,"[[2417   50  113]
 [ 265 2083  231]
 [ 221  703 1655]] #softshrink",feature.shape[1],"512, 1024, 512, 3","leaky_relu, softshrink, relu",0.2,0.0001,200.0,256.0,nn.CrossEntropyLoss(),Adam
14,DynamicANNWrapper0,0.5503039854851315,0.5647822842667607,0.5522910687576945,0.5158106392635278,"[[2168  297  114]
 [ 727  926  926]
 [ 484  930 1165]] #relu6",feature.shape[1],"512, 1024, 512, 3","leaky_relu, relu6, relu",0.2,0.0001,200.0,256.0,nn.CrossEntropyLoss(),Adam
0,DynamicANNWrapper0,0.8052497094066222,0.8316808478996712,0.8052472611491766,0.7975068571978234,"[[2445   62   72]
 [ 254 2310   15]
 [ 235  867 1477]] #relu",feature.shape[1],"512, 1024, 512, 3","leaky_relu, softplus, relu",0.2,0.0001,200.0,256.0,nn.CrossEntropyLoss(),Adam
1,DynamicANNWrapper0,0.3377514695193068,0.143826595317474,0.3358936688916568,0.1801133470377342,"[[   0 1017 1562]
 [   0  987 1592]
 [   0  953 1626]] #sigmoid",feature.shape[1],"512, 1024, 512, 3","leaky_relu, softplus, sigmoid",0.2,0.0001,200.0,256.0,nn.CrossEntropyLoss(),Adam
2,DynamicANNWrapper0,0.3445202403531192,0.269861673745518,0.3438187284180183,0.2152524975604521,"[[2026  344  209]
 [1961  366  252]
 [1912  394  273]] #tanh",feature.shape[1],"512, 1024, 512, 3","leaky_relu, softplus, tanh",0.2,0.0001,200.0,256.0,nn.CrossEntropyLoss(),Adam
3,DynamicANNWrapper0,0.3278302707077837,0.1092767569025945,0.3333333333333333,0.1645927275245601,"[[1020 1048  512]
 [1046 1007  526]
 [1029 1040  510]] #softmax",feature.shape[1],"512, 1024, 512, 3","leaky_relu, softplus, softmax",0.2,0.0001,200.0,256.0,nn.CrossEntropyLoss(),Adam
4,DynamicANNWrapper0,0.8020978454124992,0.83209413376147,0.8019450070542398,0.7933636130935316,"[[2465   64   50]
 [ 262 2311    7]
 [ 248  899 1432]] #leaky_relu",feature.shape[1],"512, 1024, 512, 3","leaky_relu, softplus, leaky_relu",0.2,0.0001,200.0,256.0,nn.CrossEntropyLoss(),Adam
5,DynamicANNWrapper0,0.8042936604473738,0.8345783301816926,0.8041281876541844,0.7960171097495172,"[[2433   88   59]
 [ 236 2339    5]
 [ 230  896 1453]] #elu",feature.shape[1],"512, 1024, 512, 3","leaky_relu, softplus, elu",0.2,0.0001,200.0,256.0,nn.CrossEntropyLoss(),Adam
6,DynamicANNWrapper0,0.8091254446668528,0.8370063217201743,0.8090011460706996,0.8021259514925114,"[[2431   89   59]
 [ 237 2334    8]
 [ 232  850 1498]] #selu #Accuracy 1등 Precision 1등 #Recall 1등 #F1 1등",feature.shape[1],"512, 1024, 512, 3","leaky_relu, softplus, selu",0.2,0.0001,200.0,256.0,nn.CrossEntropyLoss(),Adam
7,DynamicANNWrapper0,0.7981447509596983,0.8250150069225674,0.79824231177264,0.7900728596258146,"[[2442   73   64]
 [ 256 2280   43]
 [ 242  882 1455]] #gelu",feature.shape[1],"512, 1024, 512, 3","leaky_relu, softplus, gelu",0.2,0.0001,200.0,256.0,nn.CrossEntropyLoss(),Adam
