,Model,Avg Accuracy,Avg Precision,Avg Recall,Avg F1,Avg Confusion Matrix
0,DynamicANNWrapper0,0.36400045372312767,0.44959212709306823,0.364060321767815,0.23938918538707038,"[[2493    2   84]
 [2392    4  183]
 [2256    3  319]]"
1,DynamicANNWrapper0,0.33258414509982864,0.11086138169994286,0.3333333333333333,0.16637253354854034,"[[1045 1027  507]
 [1033 1018  529]
 [1018 1050  511]]"
2,DynamicANNWrapper0,0.3291220934697008,0.10970736448990026,0.3333333333333333,0.16507922833216473,"[[   0 1027 1553]
 [   0 1018 1562]
 [   0 1050 1529]]"
3,DynamicANNWrapper0,0.7255217991169886,0.735445121182037,0.7246623580302629,0.7108179403715048,"[[2390   46  143]
 [ 253 1747  579]
 [ 187  914 1478]]"     #pick
4,DynamicANNWrapper0,0.33410824233313535,0.3143824387540224,0.3341169072717393,0.16980494124266884,"[[   0 2578    1]
 [   0 2573    6]
 [   0 2567   12]]"
